Numerical Date,Average 13 Air Pressure [mbar] ,Average 13 Air Temperature [°C] ,Average 123 Water Temperature [°C] ,Average 123 Water Conductivity [mS/cm] ,Average 13 Wind Speed on X axis [m/s] ,Average 13 Wind Speed on Y axis [m/s] ,Average 123 Water Current Amplitude On X axis [cm/s] ,Average 123 Water Current Amplitude On Y axis [cm/s] ,As,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
44450.375,1019.50002,20.2,21.72000033,27.50166833,4.357764395,-1.760651101,-53.40794699,-16.26533194,0.435864968,1,1,1,1,1,0,0,0,0,0
44450.41667,1019.6,20.5,21.74733367,27.49033467,4.107753877,-1.576818978,-42.54496681,-5.751796713,0.450379252,1,1,1,1,1,0,0,0,0,0
44450.45833,1019.65,20.5,21.76633433,27.50200167,4.294469962,-1.648492568,-46.45051929,-19.83492262,0.453639517,1,1,1,1,1,0,0,0,0,0
44450.5,1019.65002,21.1,21.84633433,27.54333467,3.827679749,-1.469308593,-34.98961546,-27.03628203,0.498585674,1,1,1,1,1,0,0,0,0,0
44450.54167,1019.95002,21.300001,21.81300067,27.537334,3.465230327,3.603425283,-17.4685383,-21.60946251,0.667473606,1,1,1,1,1,1,1,0,0,0
44450.58333,1019.85,23.5,21.829334,27.55033367,2.020579578,1.63623308,-12.65535619,-10.98744623,0.688029928,1,1,1,1,1,1,1,0,0,0
44450.625,1019.65002,22.2,21.78266733,27.49566733,0.75,1.299038106,-4.896318894,-15.28231388,0.328233945,1,1,1,1,0,0,0,0,0,0
44450.66667,1018.7,20.6,21.762334,27.50866833,1.881509331,0.264428892,-8.195497068,-10.02253633,0.694486362,1,1,1,1,1,1,1,0,0,0
44450.70833,1018.9,19.800001,21.84466733,27.56200067,2.490486745,-0.217889357,-15.07313254,-3.656195875,0.679111896,1,1,1,1,1,1,1,0,0,0
44450.75,1018.65,19.800001,21.84533433,27.57566733,2.699588777,-0.047121497,-16.71911017,5.102942184,0.678740395,1,1,1,1,1,1,1,0,0,0
44450.79167,1018.05002,19.2,21.88566767,27.57166767,1.790139511,-0.188151244,-28.89688219,2.41062157,0.676168512,1,1,1,1,1,1,1,0,0,0
44450.83333,1018.80002,18.9,22.04233433,27.65200167,0.584622039,0.134970633,-38.44240211,11.12706312,0.633486438,1,1,1,1,1,1,1,0,0,0
44450.875,1018.85,18.800001,21.98466667,27.613335,1.03007615,-1.714334601,-47.28065827,9.802515445,0.633457851,1,1,1,1,1,1,1,0,0,0
44450.91667,1018.75002,18.7,22.048667,27.644668,1.295796884,-1.389572033,-50.35622556,3.68825479,0.646824964,1,1,1,1,1,1,1,0,0,0
44450.95833,1018.6,18.6,22.02133433,27.749,1.62165942,-2.40420896,-50.68152138,2.601254278,0.652724165,1,1,1,1,1,1,1,0,0,0
44451,1018.65,18.7,21.864001,27.59266733,1.048898462,-2.596114793,-55.20898608,-4.425704488,0.579192311,1,1,1,1,1,1,0,0,0,0
44451.04167,1019.9,18.65,22.223501,27.706502,0.877115114,-2.868914268,-38.18302079,2.60008374,0.766010062,1,1,1,1,1,1,1,1,0,0
44451.08333,1018.05,18.6,21.94700067,27.560334,1.057515313,-2.375218281,-35.74399317,-18.54799604,0.553901183,1,1,1,1,1,1,0,0,0,0
44451.125,1017.70002,18.6,21.94900033,27.56166833,1.925808074,-2.555633632,-46.94555299,-11.6252777,0.641690909,1,1,1,1,1,1,1,0,0,0
44451.16667,1017.6,18.4,21.86333467,27.500334,1.054974047,-2.485363104,-38.74463488,-17.96549402,0.614611994,1,1,1,1,1,1,1,0,0,0
44451.20833,1017.80002,18.5,21.80866733,27.46533433,0.804591459,-4.857982859,-28.58966887,-21.77237739,0.65570986,1,1,1,1,1,1,1,0,0,0
44451.25,1017.5,18.300001,21.727667,27.40700133,0.749957901,-3.007916848,-19.70542609,-15.37749538,0.684115817,1,1,1,1,1,1,1,0,0,0
44451.29167,1018.05,18.7,21.65333367,27.35900067,3.034814938,-2.286897088,-18.39732681,-4.867629683,0.727399771,1,1,1,1,1,1,1,1,0,0
44451.33333,1018.35004,19.800001,21.61866733,27.34300167,3.396193111,-2.95226563,-22.83925959,-3.787609128,0.724478573,1,1,1,1,1,1,1,1,0,0
44451.375,1018.60004,21.5,21.63333433,27.34266767,3.562827285,-1.586272908,-18.17828945,1.779098499,0.714974055,1,1,1,1,1,1,1,1,0,0
44451.41667,1019.10004,21.2,21.9355005,27.500002,3.477333071,-0.931748588,-30.38437904,8.557329266,0.593816028,1,1,1,1,1,1,0,0,0,0
44451.45833,1018.45,20.9,21.882001,27.51033433,4.346666218,1.164685703,-29.64242018,9.383255239,0.570374446,1,1,1,1,1,1,0,0,0,0
44451.5,1018.75,21.300001,22.03133467,27.602335,3.899331717,1.266969677,-31.63153325,7.989447962,0.542132482,1,1,1,1,1,1,0,0,0,0
44451.54167,1019.1,24.1,22.12900067,27.654001,3.653126749,1.861361049,-43.62019893,6.053809573,0.535563574,1,1,1,1,1,1,0,0,0,0
44451.58333,1018.45002,22.5,22.175334,27.68366833,1.719216965,4.050221355,-37.03406235,-1.485405999,0.605331244,1,1,1,1,1,1,1,0,0,0
44451.625,1017.95002,21.6,22.1155,27.669668,1.26547453,3.476862697,-17.91307846,0.982023277,0.597339896,1,1,1,1,1,1,0,0,0,0
44451.66667,1018.00002,20.300001,22.13200033,27.646001,2.5878046,3.434132693,-51.00713633,3.461898318,0.592453771,1,1,1,1,1,1,0,0,0,0
44451.70833,1017.95002,20.1,21.833001,27.78,2.755448119,3.169780463,-31.57527918,-5.151449867,0.603181697,1,1,1,1,1,1,1,0,0,0
44451.75,1018.05,19.4,21.6695,27.671001,2.40887025,2.675321446,-19.49006032,-0.538599677,0.598692834,1,1,1,1,1,1,0,0,0,0
44451.79167,1017.2,19.1,21.84633533,27.50566667,2.61629509,2.61629509,-24.7291815,-5.801802572,0.589487694,1,1,1,1,1,1,0,0,0,0
44451.83333,1017.9,18.9,21.749,27.433668,1.139765025,2.33686461,-26.57243592,3.180008204,0.686247994,1,1,1,1,1,1,1,0,0,0
44451.875,1017.85,18.800001,21.64533367,27.410668,0.86258195,1.692912396,-27.5331501,-14.07723946,0.741504974,1,1,1,1,1,1,1,1,0,0
44451.91667,1017.85,18.7,21.60333433,27.37766733,0.104188907,0.590884652,-14.39214163,-17.25842925,0.633407368,1,1,1,1,1,1,1,0,0,0
44451.95833,1018.05,18.5,21.53666733,27.329668,1.199268992,-0.041879396,-3.977166691,-16.48046503,0.586930037,1,1,1,1,1,1,0,0,0,0
44452,1018.30002,18.6,21.52066767,27.32766767,2.481365379,-0.304673359,6.534775128,-6.241352565,0.58809826,1,1,1,1,1,1,0,0,0,0
44452.04167,1017.7,19,21.500334,27.317001,1.977346902,-0.964416523,-1.797126612,2.679461267,0.648244093,1,1,1,1,1,1,1,0,0,0
44452.08333,1017.55,18.9,21.48166767,27.30500167,2.787658918,-0.799348332,-9.100621416,7.421597001,0.650126016,1,1,1,1,1,1,1,0,0,0
44452.125,1017.35,18.800001,21.49633433,27.30066767,2.7,-0.503456313,-19.66630553,19.27698087,0.524240788,1,1,1,1,1,1,0,0,0,0
44452.16667,1016.85,18.6,21.50100033,27.32600033,0.621716769,-0.503456313,-28.73142062,26.96861111,0.562060747,1,1,1,1,1,1,0,0,0,0
44452.20833,1016.2,18.5,21.6275015,27.112501,0.578508874,-0.689440029,-9.284411684,9.62140418,0.577628629,1,1,1,1,1,1,0,0,0,0
44452.25,1016.9,18.2,21.500667,27.107502,1.865626632,-2.475770161,-31.95066285,6.806617749,0.594476585,1,1,1,1,1,1,0,0,0,0
44452.29167,1017.6,19.1,21.49700067,27.34866733,1.865626632,-2.475770161,-36.39471172,-0.530478994,0.620686772,1,1,1,1,1,1,1,0,0,0
44452.33333,1018.05,23.2,21.48766767,27.369001,3.498478829,-1.939238481,-34.05699671,-6.593970618,0.601855017,1,1,1,1,1,1,1,0,0,0
44452.375,1018.40002,24.7,21.53433333,27.375668,2.819077862,-1.02606043,-22.94736377,-9.677486565,0.633284148,1,1,1,1,1,1,1,0,0,0
44452.41667,1018.35004,21.300001,21.577334,27.595502,3.073241939,-2.401079754,-22.24699928,-18.77589912,0.633549046,1,1,1,1,1,1,1,0,0,0
44452.45833,1018.15002,21.300001,21.68666667,27.45300067,4.134452613,-2.016507275,-20.51093394,-25.01405641,0.635818573,1,1,1,1,1,1,1,0,0,0
44452.5,1018.9,22.1000005,21.908002,27.558501,4.325677632,-1.240368101,-14.12276047,-19.01235562,0.654133479,1,1,1,1,1,1,1,0,0,0
44452.54167,1018.95,22.9,21.80600067,27.48200067,4.493832906,-0.235511803,10.18002122,-17.18059916,0.654599595,1,1,1,1,1,1,1,0,0,0
44452.58333,1018.50002,23.6,21.92966667,27.55600067,4.699284467,-0.082026315,15.28318653,-15.13313872,0.614786086,1,1,1,1,1,1,1,0,0,0
44452.625,1019.45,23.2,22.085001,27.553668,6.600838782,2.09130448,15.4855174,-9.620240796,0.683743884,1,1,1,1,1,1,1,0,0,0
44452.66667,1018.4,22.5,22.2195,27.60566733,3.01470001,1.342230922,27.497458,-9.53728814,0.66656103,1,1,1,1,1,1,1,0,0,0
44452.70833,1018.15002,22.1,22.064668,27.645668,2.37473785,1.992641654,12.84782088,-11.04194482,0.633400581,1,1,1,1,1,1,1,0,0,0
44452.75,1017.95,21.6,22.174667,27.70733433,1.416061546,2.180543561,2.707937294,-8.294914322,0.460733945,1,1,1,1,1,0,0,0,0,0
44452.79167,1017.75,19.5,22.15466733,27.690002,1.267854785,2.718923361,9.277107205,-11.44876725,0.624228489,1,1,1,1,1,1,1,0,0,0
44452.83333,1018.65002,18.800001,22.03166833,27.63900067,1.502309001,2.825432297,-5.996065097,-0.513929944,0.633690857,1,1,1,1,1,1,1,0,0,0
44452.875,1019.3,18.6,21.89366767,27.54200067,1.491298792,2.129795397,1.054889203,0.677264934,0.64702488,1,1,1,1,1,1,1,0,0,0
44452.91667,1019.45002,18.5,21.999668,27.615334,1.433948202,1.246512155,3.426979638,5.469468287,0.64916194,1,1,1,1,1,1,1,0,0,0
44452.95833,1019.45,18.7,21.85266667,27.50266767,0.58688856,0.124747014,1.604535065,1.039834035,0.710170722,1,1,1,1,1,1,1,1,0,0
44453,1019.65,18.7,21.911667,27.57533333,-0.469471563,0.882947593,4.416753879,9.366252044,0.721692293,1,1,1,1,1,1,1,1,0,0
44453.04167,1019.35004,18.800001,21.918,27.56333467,-0.140791025,-0.888919546,-1.994070552,7.301790697,0.429010035,1,1,1,1,1,0,0,0,0,0
44453.08333,1019.2,18.9,21.88000067,27.57133467,-0.387847696,-0.699695766,-0.046702653,6.840926868,0.377257114,1,1,1,1,0,0,0,0,0,0
44453.125,1019.05002,19,21.879334,27.544667,-0.282842712,-0.282842712,-0.686708269,2.664592755,0.498142657,1,1,1,1,1,0,0,0,0,0
44453.16667,1019.20002,19,21.84833467,27.51766733,-0.052335956,-0.998629535,-10.08447165,-3.115907139,0.448782817,1,1,1,1,1,0,0,0,0,0
44453.20833,1019.35004,18.9,21.829001,27.50966833,0.528757677,-1.187609186,7.665791001,-2.073858558,0.584808331,1,1,1,1,1,1,0,0,0,0
44453.25,1020.10004,18.7,21.819668,27.49966767,1.371408864,-2.077853524,11.256487,0.283194516,0.706339133,1,1,1,1,1,1,1,1,0,0
44453.29167,1020.4,19,21.82000067,27.52033467,1.356876954,-0.847870823,9.373967294,-1.166956242,0.749797414,1,1,1,1,1,1,1,1,0,0
44453.33333,1020.75,20.6,21.893,27.57233467,1.159397212,-1.243301293,5.988164936,-7.299113737,0.648528192,1,1,1,1,1,1,1,0,0,0
44453.375,1019.4,20.6,22.146002,27.4225015,1.110028692,-1.151980733,5.129558901,10.16113342,0.818493114,1,1,1,1,1,1,1,1,1,0
44453.41667,1021.90002,21,22.003668,27.64666767,1.060660172,-1.060660172,-0.031476435,-13.33984596,0.807989729,1,1,1,1,1,1,1,1,1,0
44453.45833,1020.65002,20.7,22.087667,27.68700167,-0.718451045,-1.540723238,-0.742473013,-10.37292796,0.743154943,1,1,1,1,1,1,1,1,0,0
44453.5,1021.20002,21.300001,22.113334,27.67966833,0.870918848,-3.493064712,-5.801324035,-13.32367644,0.730265161,1,1,1,1,1,1,1,1,0,0
44453.54167,1021.90002,21.1,22.19933433,27.72966833,7.90271619,-4.699919598,-7.302624151,-11.13026894,0.639256202,1,1,1,1,1,1,1,0,0,0
44453.58333,1021.75,20.800001,22.24633467,27.77066767,3.060175219,-0.935589455,-7.450017879,-8.570034905,0.649355413,1,1,1,1,1,1,1,0,0,0
44453.625,1021.6,21,22.321334,27.6145005,2.499619238,0.043631016,-13.88614575,-13.44948176,0.692059984,1,1,1,1,1,1,1,0,0,0
44453.66667,1021.65002,21.5,22.48100033,27.88000067,2.779129225,0.341234162,-12.68574796,-19.66915951,0.813361842,1,1,1,1,1,1,1,1,1,0
44453.70833,1021.30002,21.1,22.52000067,27.89000133,2.789345155,0.24403608,-20.44964834,-22.59304292,0.794299719,1,1,1,1,1,1,1,1,0,0
44453.75,1021.5,20.4,22.664,27.9000015,1.553027278,0.691452293,-15.69579492,-23.92711595,0.700748089,1,1,1,1,1,1,1,1,0,0
44453.79167,1020.20002,19.7,22.477668,27.867001,1.499771543,-0.02617861,-9.577777675,-32.50933553,0.698308193,1,1,1,1,1,1,1,0,0,0
44453.83333,1021.75,19.1,22.455334,27.84966767,0.922537625,-0.599102939,-3.456206997,-23.83965263,0.788333318,1,1,1,1,1,1,1,1,0,0
44453.875,1023.35,19.2,22.410667,27.82266767,1.81156322,-2.612928218,6.691800294,-18.6921304,0.798141785,1,1,1,1,1,1,1,1,0,0
44453.91667,1022.8,19.300001,22.34133433,27.78733467,0.72695083,-1.077748927,13.80150158,-18.01712313,0.803934715,1,1,1,1,1,1,1,1,1,0
44453.95833,1022.80002,19.4,22.286001,27.763334,0.677227623,-0.866811829,13.71964001,-6.748952261,0.805000264,1,1,1,1,1,1,1,1,1,0
44454,1023.15,19.2,22.232334,27.73500167,2.851220877,-1.452769599,9.246877481,-5.224248418,0.817775105,1,1,1,1,1,1,1,1,1,0
44454.04167,1022.3,19.300001,22.182001,27.70300133,3.043380852,-0.988854382,9.333265985,-2.491119004,0.754756477,1,1,1,1,1,1,1,1,0,0
44454.08333,1022.25,19.4,22.14866833,27.67300133,2.851479931,-1.851772719,7.770189712,-5.857986169,0.762098423,1,1,1,1,1,1,1,1,0,0
44454.125,1021.80002,19.5,22.14966733,27.69200133,1.736645926,-1.798349501,6.978676684,-0.340340692,0.751473744,1,1,1,1,1,1,1,1,0,0
44454.16667,1022.05,19.5,22.11700067,27.68500133,3.380118193,-1.504925579,8.809707553,-2.468081187,0.762818382,1,1,1,1,1,1,1,1,0,0
44454.20833,1021.9,19.300001,22.1170015,27.358002,3.500101662,0.209953914,10.56381009,16.54406877,0.687698343,1,1,1,1,1,1,1,0,0,0
44454.25,1022.15,19.300001,22.11400067,27.65933367,3.620085131,1.924833407,-7.541608903,-8.266280317,0.735476642,1,1,1,1,1,1,1,1,0,0
44454.29167,1023.75002,19.5,22.10366733,27.655668,7.649136241,2.47875718,-16.73045633,-15.16292931,0.730507495,1,1,1,1,1,1,1,1,0,0
44454.33333,1023.45002,20.6,22.102667,27.65666833,3.745536376,1.667620237,-15.56555635,-20.24151032,0.733522404,1,1,1,1,1,1,1,1,0,0
44454.375,1023.6,21,22.07966667,27.663668,4.250073636,1.138803798,-14.27366838,-26.97802226,0.83570348,1,1,1,1,1,1,1,1,1,0
44454.41667,1023.35,21,22.056667,27.65633333,5.792051302,-0.303548546,-20.36725955,-16.45808447,0.83793002,1,1,1,1,1,1,1,1,1,0
44454.45833,1023.55,21,22.08233467,27.66200133,6.36494013,0.668982165,-19.39856324,-23.16545364,0.776538733,1,1,1,1,1,1,1,1,0,0
44454.5,1023.75,21,22.12100067,27.68866833,6.162329885,1.309843652,-24.29832286,-7.359375668,0.785711881,1,1,1,1,1,1,1,1,0,0
44454.54167,1023.35,21,22.20766767,27.748334,6.303463658,2.806482837,-25.06883176,-22.90744077,0.784967171,1,1,1,1,1,1,1,1,0,0
44454.58333,1023.3,21.05,22.369501,27.739502,5.652149106,3.957677411,-11.60739081,-17.02262545,0.775329711,1,1,1,1,1,1,1,1,0,0
44454.625,1023.30002,21.1,22.205334,27.729001,4.830141313,4.198777786,-17.82651187,-18.04632053,0.854588726,1,1,1,1,1,1,1,1,1,0
44454.66667,1022.8,21.1,22.298,27.436002,4.674901764,3.995612342,-6.340396376,-18.25144479,0.859647789,1,1,1,1,1,1,1,1,1,0
44454.70833,1023,20.800001,22.24366833,27.728667,4.519662214,3.792446897,-10.54563366,-33.72929881,0.818788008,1,1,1,1,1,1,1,1,1,0
44454.75,1022.4,20.300001,22.18766767,27.69466767,4.241851469,3.955590488,-5.576936461,-29.92879071,0.81776825,1,1,1,1,1,1,1,1,1,0
44454.79167,1022.2,19.300001,22.16866733,27.67900167,4.830141313,4.198777786,-2.667368317,-37.32149747,0.81154268,1,1,1,1,1,1,1,1,1,0
44454.83333,1023.1,19.2,22.1795,27.66333433,4.21552282,4.681812401,6.393109322,-28.33587074,0.810284348,1,1,1,1,1,1,1,1,1,0
44454.875,1023.35,19.300001,22.13466767,27.652668,3.613305274,4.012982058,11.44328288,-29.16530278,0.75029997,1,1,1,1,1,1,1,1,0,0
44454.91667,1023.55,19.4,22.13766767,27.65466833,3.354269382,2.527623278,13.9896844,-23.16112393,0.686831285,1,1,1,1,1,1,1,0,0,0
44454.95833,1023.30002,19.300001,22.14033433,27.62,3.920428706,1.997558199,16.84721242,-7.112583813,0.705119713,1,1,1,1,1,1,1,1,0,0
44455,1023.15,19.300001,22.117334,27.625668,3.31615029,2.236771614,12.35041124,-0.599600581,0.582077106,1,1,1,1,1,1,0,0,0,0
44455.04167,1023.35,19.4,22.090668,27.612001,3.358523382,2.351663389,2.814455184,10.93469584,0.478129548,1,1,1,1,1,0,0,0,0,0
44455.08333,1023.55,19.5,22.09100133,27.608001,3.816216433,2.384636689,8.684279996,10.35844941,0.518802978,1,1,1,1,1,1,0,0,0,0
44455.125,1023.25002,19.300001,22.064335,27.59033433,4.416729559,2.55,4.96618764,8.752095649,0.511521735,1,1,1,1,1,1,0,0,0,0
44455.16667,1023.4,19.300001,22.158002,27.615501,4.510473782,1.91458253,0.925058392,10.20869084,0.512905603,1,1,1,1,1,1,0,0,0,0
44455.20833,1023.1,19.300001,22.029667,27.56566767,3.774017556,2.450875658,-13.19240769,-0.571948392,0.583850876,1,1,1,1,1,1,0,0,0,0
44455.25,1023.25002,19.1,21.854502,27.9100005,2.969848693,2.969848693,-9.943373929,-10.17215888,0.591889218,1,1,1,1,1,1,0,0,0,0
44455.29167,1023.9,19.1,22.00733333,27.55366733,3.031088913,1.75,-5.890937142,-6.301432875,0.515666113,1,1,1,1,1,1,0,0,0,0
44455.33333,1025.1,20.1,22.01066767,27.55066767,2.507952763,1.822134341,-11.46631765,-14.7913692,0.634769967,1,1,1,1,1,1,1,0,0,0
44455.375,1024.7,20.800001,22.02900133,27.55433433,2.487112718,1.67757871,-11.27992015,-10.80318976,0.428382794,1,1,1,1,1,0,0,0,0,0
44455.41667,1025,21.1,22.04666767,27.55900133,1.30000005,2.251666136,-12.21255159,-25.01952121,0.445323298,1,1,1,1,1,0,0,0,0,0
44455.45833,1024.7,21,22.10466733,27.58133433,0.477022488,2.454067959,-5.567373964,0.844285026,0.427370632,1,1,1,1,1,0,0,0,0,0
44455.5,1025.35,21.1,22.22133433,27.64966833,-1.163543089,2.099087297,4.2867378,-1.269919239,0.574215635,1,1,1,1,1,1,0,0,0,0
44455.54167,1025.60005,21.6,22.294334,27.68833467,-1.069844665,1.321148134,11.47860802,2.067532068,0.382454141,1,1,1,1,0,0,0,0,0,0
44455.58333,1025.5,21.75,22.357001,27.6160005,-1.039230485,0.6,18.7831551,-11.33238248,0.393926227,1,1,1,1,0,0,0,0,0,0
44455.625,1024.85,21.9,22.33000133,27.69400133,-0.688291724,0.982982453,26.41474869,-0.705544073,0.416707966,1,1,1,1,1,0,0,0,0,0
44455.66667,1024,21.6,22.35500133,27.69666867,-1.018100251,1.836701472,25.49887212,-3.845664756,0.411528292,1,1,1,1,1,0,0,0,0,0
44455.70833,1023.45002,21.2,22.46600133,27.81266733,-2.114194984,2.267196548,16.99806731,0.862604807,0.421865967,1,1,1,1,1,0,0,0,0,0
44455.75,1023.95,20.1,22.55900133,28.407501,-3.144820917,2.932592948,12.62014371,8.379280555,0.438094379,1,1,1,1,1,0,0,0,0,0
44455.79167,1023.25002,18.7,22.54166767,27.88800167,-3.421304746,8.004329051,13.77522489,5.741343804,0.442692931,1,1,1,1,1,0,0,0,0,0
44455.83333,1024.3,18.55,22.454001,27.6595005,-4.136639993,3.471053092,6.550158682,7.969232781,0.553034447,1,1,1,1,1,1,0,0,0,0
44455.875,1024.65,18.4,22.433667,27.82066733,-4.423421039,3.097312756,3.457497171,6.479323255,0.551932365,1,1,1,1,1,1,0,0,0,0
44455.91667,1024.8,18.300001,22.40566833,27.79800067,-4.510473782,1.91458253,-7.7801132,12.07016722,0.784427334,1,1,1,1,1,1,1,1,0,0
44455.95833,1025.7001,18.5,22.382334,27.78166733,-5.905947106,-0.941892618,-7.217316953,11.45522049,0.784525833,1,1,1,1,1,1,1,1,0,0
44456,1024.55005,18.5,22.358334,27.76833467,-4.79707597,0.167517584,8.110639583,7.776728322,0.644425723,1,1,1,1,1,1,1,0,0,0
44456.04167,1024.35,18.5,22.33400067,27.751,-4.456206309,-0.626278954,11.87032764,11.81130924,0.626659549,1,1,1,1,1,1,1,0,0,0
44456.08333,1024.25,18.300001,22.312,27.72400067,-3.456909192,-0.547520628,7.769581194,13.48426338,0.633229407,1,1,1,1,1,1,1,0,0,0
44456.125,1024.05,18,22.29733433,27.71866767,-3.491474176,0.244147658,8.000524109,8.412369288,0.634452883,1,1,1,1,1,1,1,0,0,0
44456.16667,1023.7,18.1,22.25200133,27.68333367,-3.997563308,0.139597987,7.285789867,13.43206862,0.634126235,1,1,1,1,1,1,1,0,0,0
44456.20833,1022.9,18.2,22.227668,27.65666733,-4.456206309,0.626278954,5.503628411,10.65182835,0.6457833,1,1,1,1,1,1,1,0,0,0
44456.25,1022.85,18.1,22.206001,27.64800033,-5.180212729,0.453209888,1.606979263,8.031600158,0.649633934,1,1,1,1,1,1,1,0,0,0
44456.29167,1022.9,18.300001,22.16566767,27.61666867,-5.292736534,0.277380568,5.622957512,9.38171292,0.624326757,1,1,1,1,1,1,1,0,0,0
44456.33333,1023.6,19,22.15500033,27.60633433,-9.429978408,1.942107799,8.428466689,14.00937052,0.596315035,1,1,1,1,1,1,0,0,0,0
44456.375,1022.95,19.1,22.12766867,27.57566733,-5.9,7.23E-16,7.840755502,19.17436283,0.588586933,1,1,1,1,1,1,0,0,0,0
44456.41667,1022.45002,19.4,22.155334,27.59900167,-6.4,7.84E-16,7.02630542,21.68968496,0.604616605,1,1,1,1,1,1,1,0,0,0
44456.45833,1022.20002,19.4,22.16800033,27.610001,-6.832849674,-0.960294397,5.854587759,27.97204046,0.548478355,1,1,1,1,1,1,0,0,0,0
44456.5,1021.90002,19.5,22.19933433,27.62866733,-7.264041158,-1.411986566,13.02501437,32.49622425,0.633232216,1,1,1,1,1,1,1,0,0,0
44456.54167,1021.75002,19.7,22.24400033,27.670334,-7.210124886,-1.141971595,12.79351729,41.56817968,0.634408712,1,1,1,1,1,1,1,0,0,0
44456.58333,1021,20,22.272334,27.667668,-14.54045578,-1.153109528,9.493878013,39.42528079,0.625836421,1,1,1,1,1,1,1,0,0,0
44456.625,1020.85,20.4,22.292334,27.68766767,-7.083158802,-1.766029838,3.576493481,41.24281658,0.659628117,1,1,1,1,1,1,1,0,0,0
44456.66667,1020.5,20.7,22.27,27.633001,-7.140477485,-1.517755343,-0.589115115,39.92862999,0.633223496,1,1,1,1,1,1,1,0,0,0
44456.70833,1019.45,20.4,22.250668,27.59666833,-7.182461461,-0.502246632,-0.516720429,41.55834272,0.629098587,1,1,1,1,1,1,1,0,0,0
44456.75,1018.6,19.800001,22.23533433,27.57900167,-7.7000003,9.43E-16,-0.681496772,34.95166236,0.687766656,1,1,1,1,1,1,1,0,0,0
44456.79167,1018.7,19.300001,22.21766767,27.57066733,-8.36803646,-0.732108326,10.20003499,31.3657307,0.609838075,1,1,1,1,1,1,1,0,0,0
44456.83333,1018.15,19.300001,22.20033433,27.567334,-8.965752283,0.784401685,2.831690662,31.47028967,0.817521695,1,1,1,1,1,1,1,1,1,0
44456.875,1018.25002,19.2,22.183334,27.55900133,-17.35124586,0.930303428,10.4213119,30.70315816,0.908835059,1,1,1,1,1,1,1,1,1,1
44456.91667,1017.8,19.300001,22.16566767,27.56233533,-8.851245863,0.930303428,24.32410855,28.93325536,0.871776766,1,1,1,1,1,1,1,1,1,0
44456.95833,1017.6,19.300001,22.13733467,27.553001,-8.688076952,0.455322819,24.36693485,34.84403564,0.902143591,1,1,1,1,1,1,1,1,1,1
44457,1017.35004,19.2,22.10666733,27.54133467,-8.535896904,1.048076353,10.99383267,37.79542411,0.899354129,1,1,1,1,1,1,1,1,1,0
44457.04167,1016.6,19.2,22.08633367,27.54166733,-8.766513343,0.766970536,23.70937775,36.58224657,0.900269658,1,1,1,1,1,1,1,1,1,1
44457.08333,1016.35,19.1,21.977502,28.063501,-9.398569334,-0.164052638,14.5633417,39.38069535,0.526661,1,1,1,1,1,1,0,0,0,0
44457.125,1015.75002,19.2,22.096501,27.47500167,-8.751792679,-0.919850477,14.28318724,38.07324905,0.55515391,1,1,1,1,1,1,0,0,0,0
44457.16667,1015.85,19.1,21.952,27.41000067,-8.469346676,-1.493374328,14.65569561,37.41489326,0.585977484,1,1,1,1,1,1,0,0,0,0
44457.20833,1015.2,19.1,21.90633533,27.366001,-8.039623828,-0.987141682,20.62689583,47.39436473,0.537954735,1,1,1,1,1,1,0,0,0,0
44457.25,1014.70002,19.1,21.891334,27.35966733,-7.789310371,-0.408220459,3.361961975,44.35273214,0.496590358,1,1,1,1,1,0,0,0,0,0
44457.29167,1013.60004,18.5,21.866001,27.338668,-7.605200519,-1.204545428,-1.69714651,31.24181447,0.421094062,1,1,1,1,1,0,0,0,0,0
44457.33333,1015.2,16.800001,21.836668,27.33100067,-7.795248451,-0.272216074,-3.367756485,23.3513051,0.424651593,1,1,1,1,1,0,0,0,0,0
44457.375,1015.2,18.300001,21.84566667,27.31566667,-6.953878909,-2.809549451,-0.793239853,15.47302311,0.418755364,1,1,1,1,1,0,0,0,0,0
44457.41667,1015.4,19.4,21.868667,27.301001,-5.772490067,-3.199743494,-7.642210576,17.0153196,0.693079716,1,1,1,1,1,1,1,0,0,0
44457.45833,1014.45,19.4,21.87866767,27.29666767,-4.67653718,-2.7,-8.053585876,6.828422367,0.711244627,1,1,1,1,1,1,1,1,0,0
44457.5,1015.5,18.9,21.89300033,27.299335,-4.177675426,-2.925239825,-4.88073631,-3.131123687,0.738811735,1,1,1,1,1,1,1,1,0,0
44457.54167,1016.05002,20.2,21.933335,27.32133467,-3.592970587,-1.237158987,-2.715580977,-0.432291421,0.424085441,1,1,1,1,1,0,0,0,0,0
44457.58333,1016.00002,20.800001,22.01966767,27.33700067,-3.564026097,-1.815961999,-1.812631483,-9.500993069,0.587857597,1,1,1,1,1,1,0,0,0,0
44457.625,1015.05,21.1,22.08333467,27.344334,-5.078737455,-2.587745985,-3.15258588,-5.320564881,0.556981565,1,1,1,1,1,1,0,0,0,0
44457.66667,1013.95,20.800001,22.085667,27.31866867,-4.918678958,-3.073531733,-3.336205717,-8.890378785,0.515015706,1,1,1,1,1,1,0,0,0,0
